Filenames,AU1,AU2,AU4,AU6,AU12,AU15,AU20,AU25
62370.jpg,0,0,0,0,0,0,0,0
62371.jpg,0,0,0,0,0,0,0,0
62372.jpg,0,0,0,0,0,0,0,0
62373.jpg,0,0,0,0,0,0,0,0
62374.jpg,0,0,0,0,0,0,0,0
62375.jpg,0,0,0,0,0,0,0,0
62376.jpg,0,0,0,0,0,0,0,0
62377.jpg,0,0,1,0,0,0,0,0
62378.jpg,0,0,0,0,0,0,0,0
62379.jpg,0,0,0,0,0,0,0,0
62380.jpg,0,0,0,0,0,0,0,0
62381.jpg,0,0,0,0,0,0,0,0
62382.jpg,0,0,1,0,0,0,0,0
62383.jpg,0,0,0,0,0,0,0,0
62384.jpg,0,0,1,0,0,0,0,0
62385.jpg,0,0,0,0,0,0,0,0
62386.jpg,0,0,1,0,0,0,0,0
62387.jpg,0,0,0,0,0,0,0,0
62388.jpg,0,0,0,0,0,0,0,0
62389.jpg,0,0,0,0,0,0,0,0
62390.jpg,0,0,0,0,0,0,0,0
62391.jpg,0,0,0,0,0,0,0,0
62392.jpg,0,0,0,0,0,0,0,0
62393.jpg,0,0,0,0,0,0,0,0
62394.jpg,0,0,0,0,0,0,0,0
62395.jpg,0,0,1,0,0,0,0,0
62396.jpg,0,0,0,0,0,0,0,0
62397.jpg,0,0,1,0,0,0,0,0
62398.jpg,0,0,0,0,0,0,0,0
62399.jpg,0,0,0,0,0,0,0,0
62400.jpg,0,0,0,0,0,0,0,0
62401.jpg,0,0,0,0,0,0,0,0
62402.jpg,0,0,0,0,0,0,0,0
62403.jpg,0,0,0,0,0,0,0,0
62404.jpg,0,0,0,0,0,0,0,0
62405.jpg,0,0,0,0,0,0,0,0
62406.jpg,0,0,0,0,0,0,0,0
62407.jpg,0,0,0,0,0,0,0,0
62408.jpg,0,0,0,0,0,0,0,0
62409.jpg,0,0,0,0,0,0,0,0
62410.jpg,0,0,0,0,0,0,0,0
62411.jpg,0,0,0,0,0,0,0,0
62412.jpg,0,0,0,0,0,0,0,0
62413.jpg,0,0,0,0,0,0,0,0
62414.jpg,0,0,0,0,0,0,0,0
62415.jpg,0,0,0,0,0,0,0,0
62416.jpg,0,0,0,0,0,0,0,0
62417.jpg,0,0,0,0,0,0,0,0
62418.jpg,0,0,0,0,0,0,0,0
62419.jpg,0,0,0,0,0,0,0,0
62420.jpg,0,0,0,0,0,0,0,0
62421.jpg,0,0,0,0,0,0,0,0
62422.jpg,0,0,0,0,0,0,0,0
62423.jpg,0,0,0,0,0,0,0,0
62424.jpg,0,0,0,0,0,0,0,0
62425.jpg,0,0,0,0,0,0,0,0
62426.jpg,0,0,0,0,0,0,0,0
62427.jpg,0,0,0,0,0,0,0,0
62428.jpg,0,0,0,0,0,0,0,0
62429.jpg,0,0,0,0,0,0,0,0
62430.jpg,0,0,0,0,0,0,0,0
62431.jpg,0,0,0,0,0,0,0,0
62432.jpg,0,0,0,0,0,0,0,0
62433.jpg,0,0,0,0,0,0,0,0
62434.jpg,0,0,1,0,0,0,0,0
62435.jpg,0,0,1,0,0,0,0,0
62436.jpg,0,0,1,0,0,0,0,0
62437.jpg,0,0,1,0,0,0,0,0
62438.jpg,0,0,0,0,0,0,0,0
62439.jpg,0,0,0,0,0,0,0,0
62440.jpg,0,0,0,0,0,0,0,0
62441.jpg,0,0,0,0,0,0,0,0
62442.jpg,0,0,0,0,0,0,0,0
62443.jpg,0,0,1,0,0,0,0,0
62444.jpg,0,0,0,0,0,0,0,0
62445.jpg,0,0,0,0,0,0,0,0
62446.jpg,0,0,1,0,0,0,0,0
62447.jpg,0,0,0,0,0,0,0,0
62448.jpg,0,0,0,0,0,0,0,0
62449.jpg,0,0,0,0,0,0,0,0
62450.jpg,0,0,0,0,0,0,0,0
62451.jpg,0,0,0,0,0,0,0,0
62452.jpg,0,0,0,0,0,0,0,0
62453.jpg,0,0,0,0,0,0,0,0
62454.jpg,0,0,0,0,0,0,0,0
62455.jpg,0,0,0,0,0,0,0,0
62456.jpg,0,0,0,0,0,0,0,0
62457.jpg,0,0,0,0,0,0,0,0
62458.jpg,0,0,0,0,0,0,0,0
62459.jpg,0,0,1,0,0,0,0,0
62460.jpg,0,0,1,0,0,0,0,0
62461.jpg,0,0,1,0,0,0,0,0
62462.jpg,0,0,1,0,0,0,0,0
62463.jpg,0,0,1,0,0,0,0,0
62464.jpg,0,0,0,0,0,0,0,0
62465.jpg,0,0,0,0,0,0,0,0
62466.jpg,0,0,0,0,0,0,0,0
62467.jpg,0,0,0,0,0,0,0,0
62468.jpg,0,0,0,0,0,0,0,0
62469.jpg,0,0,0,0,0,0,0,0
62470.jpg,0,0,0,0,0,0,0,0
62471.jpg,0,0,1,0,0,0,0,0
62472.jpg,0,0,0,0,0,0,0,0
62473.jpg,0,0,0,0,0,0,0,0
62474.jpg,0,0,0,0,0,0,0,0
62475.jpg,0,0,0,0,0,0,0,0
62476.jpg,0,0,0,0,0,0,0,0
62477.jpg,0,0,1,0,0,0,0,0
62478.jpg,0,0,1,0,0,0,0,0
62479.jpg,0,0,1,0,0,0,0,0
62480.jpg,0,0,1,0,0,0,0,0
62481.jpg,0,0,1,0,0,0,0,0
62482.jpg,0,0,1,0,0,0,0,0
62483.jpg,0,0,1,0,0,0,0,0
62484.jpg,0,0,0,0,0,0,0,0
62485.jpg,0,0,1,0,0,0,0,0
62486.jpg,0,0,1,0,0,0,0,0
62487.jpg,0,0,1,0,0,0,0,0
62488.jpg,0,0,0,0,0,0,0,0
62489.jpg,0,0,0,0,0,0,0,0
62490.jpg,0,0,0,0,0,0,0,0
62491.jpg,0,0,0,0,0,0,0,0
62492.jpg,0,0,0,0,0,0,0,0
62493.jpg,0,0,0,0,0,0,0,0
62494.jpg,0,0,0,0,0,0,0,0
62495.jpg,0,0,0,0,0,0,0,0
62496.jpg,0,0,0,0,0,0,0,0
62497.jpg,0,0,0,0,0,0,0,0
62498.jpg,0,0,0,0,0,0,0,0
62499.jpg,0,0,0,0,0,0,0,0
62500.jpg,0,0,0,0,0,0,0,0
62501.jpg,0,0,0,0,0,0,0,0
62502.jpg,0,0,0,0,0,0,0,0
62503.jpg,0,0,0,0,0,0,0,0
62504.jpg,0,0,0,0,0,0,0,0
62505.jpg,0,0,0,0,0,0,0,0
62506.jpg,0,0,0,0,0,0,0,0
62507.jpg,0,0,0,0,0,0,0,0
62508.jpg,0,0,0,0,0,0,0,0
62509.jpg,0,0,0,0,0,0,0,0
62510.jpg,0,0,0,0,0,0,0,0
62511.jpg,0,0,1,0,0,0,0,0
62512.jpg,0,0,0,0,0,0,0,0
62513.jpg,0,0,0,0,0,0,0,0
62514.jpg,0,0,1,0,0,0,0,0
62515.jpg,0,0,0,0,0,0,0,0
62516.jpg,0,0,0,0,0,0,0,0
62517.jpg,0,0,0,0,0,0,0,0
62518.jpg,0,0,1,0,0,0,0,0
62519.jpg,0,0,1,0,0,0,0,0
62520.jpg,0,0,1,0,0,0,0,0
62521.jpg,0,0,1,0,0,0,0,0
62522.jpg,0,0,0,0,0,0,0,0
62523.jpg,0,0,0,0,0,0,0,0
62524.jpg,0,0,0,0,0,0,0,0
62525.jpg,0,0,0,0,0,0,0,0
62526.jpg,0,0,0,0,0,0,0,0
62527.jpg,0,0,1,0,0,0,0,0
62528.jpg,0,0,0,0,0,0,0,0
62529.jpg,0,0,0,0,0,0,0,0
62530.jpg,0,0,1,0,0,0,0,0
62531.jpg,0,0,1,0,0,0,0,0
62532.jpg,0,0,1,0,0,0,0,0
62533.jpg,0,0,1,0,0,0,0,0
62534.jpg,0,0,1,0,0,0,0,0
62535.jpg,0,0,1,0,0,0,0,0
62536.jpg,0,0,1,0,0,0,0,0
62537.jpg,0,0,1,0,0,0,0,0
62538.jpg,0,0,0,0,0,0,0,0
62539.jpg,0,0,0,0,0,0,0,0
62540.jpg,0,0,0,0,0,0,0,0
62541.jpg,0,0,0,0,0,0,0,0
62542.jpg,0,0,0,0,0,0,0,0
62543.jpg,0,0,1,0,0,0,0,0
62544.jpg,0,0,1,0,0,0,0,0
62545.jpg,0,0,1,0,0,0,0,0
62546.jpg,0,0,1,0,0,0,0,0
62547.jpg,0,0,1,0,0,0,0,0
62548.jpg,0,0,0,0,0,0,0,0
62549.jpg,0,0,0,0,0,0,0,0
62550.jpg,0,0,0,0,0,0,0,0
62551.jpg,0,0,0,0,0,0,0,0
62552.jpg,0,0,0,0,0,0,0,0
62553.jpg,0,0,0,0,0,0,0,0
62554.jpg,0,0,0,0,0,0,0,0
62555.jpg,0,0,0,0,0,0,0,0
62556.jpg,0,0,0,0,0,0,0,0
62557.jpg,0,0,0,0,0,0,0,0
62558.jpg,0,0,0,0,0,0,0,0
62559.jpg,0,0,0,0,0,0,0,0
62560.jpg,0,0,0,0,0,0,0,0
62561.jpg,0,0,0,0,0,0,0,0
62562.jpg,0,0,0,0,0,0,0,0
62563.jpg,0,0,0,0,0,0,0,0
62564.jpg,0,0,0,0,0,0,0,0
62565.jpg,0,0,0,0,0,0,0,0
62566.jpg,0,0,0,0,0,0,0,0
62567.jpg,0,0,0,0,0,0,0,0
62568.jpg,0,0,1,0,0,0,0,0
62569.jpg,0,0,0,0,0,0,0,0
62570.jpg,0,0,0,0,0,0,0,0
62571.jpg,0,0,1,0,0,0,0,0
62572.jpg,0,0,1,0,0,0,0,0
62573.jpg,0,0,1,0,0,0,0,0
62574.jpg,0,0,1,0,0,0,0,0
62575.jpg,0,0,0,0,0,0,0,0
62576.jpg,0,0,0,0,0,0,0,0
62577.jpg,0,0,0,0,0,0,0,0
62578.jpg,0,0,0,0,0,0,0,0
62579.jpg,0,0,1,0,0,0,0,0
62580.jpg,0,0,0,0,0,0,0,0
62581.jpg,0,0,1,0,0,0,0,0
62582.jpg,0,0,1,0,0,0,0,0
62583.jpg,0,0,1,0,0,0,0,0
62584.jpg,0,0,1,0,0,0,0,0
62585.jpg,0,0,1,0,0,0,0,0
62586.jpg,0,0,1,0,0,0,0,0
62587.jpg,0,0,1,0,0,0,0,0
62588.jpg,0,0,0,0,0,0,0,0
62589.jpg,0,0,0,0,0,0,0,0
62590.jpg,0,0,1,0,0,0,0,0
62591.jpg,0,0,1,0,0,0,0,0
62592.jpg,0,0,0,0,0,0,0,0
62593.jpg,0,0,1,0,0,0,0,0
62594.jpg,0,0,0,0,0,0,0,0
62595.jpg,0,0,0,0,0,0,0,0
62596.jpg,0,0,1,0,0,0,0,0
62597.jpg,0,0,0,0,0,0,0,0
62598.jpg,0,0,1,0,0,0,0,0
62599.jpg,0,0,1,0,0,0,0,0
62600.jpg,0,0,0,0,0,0,0,0
62601.jpg,0,0,0,0,0,0,0,0
62602.jpg,0,0,0,0,0,0,0,0
62603.jpg,0,0,0,0,0,0,0,0
62604.jpg,0,0,0,0,0,0,0,0
62605.jpg,0,0,0,0,0,0,0,0
62606.jpg,0,0,0,0,0,0,0,0
62607.jpg,0,0,0,0,0,0,0,0
62608.jpg,0,0,0,0,0,0,0,0
62609.jpg,0,0,0,0,0,0,0,0
62610.jpg,0,0,0,0,0,0,0,0
62611.jpg,0,0,0,0,0,0,0,0
62612.jpg,0,0,0,0,0,0,0,0
62613.jpg,0,0,0,0,0,0,0,0
62614.jpg,0,0,0,0,0,0,0,0
62615.jpg,0,0,0,0,0,0,0,0
62616.jpg,0,0,0,0,0,0,0,0
62617.jpg,0,0,0,0,0,0,0,0
62618.jpg,0,0,0,0,0,0,0,0
62619.jpg,0,0,0,0,0,0,0,0
62620.jpg,0,0,0,0,0,0,0,0
62621.jpg,0,0,0,0,0,0,0,0
62622.jpg,0,0,0,0,0,0,0,0
62623.jpg,0,0,0,0,0,0,0,0
62624.jpg,0,0,0,0,0,0,0,0
62625.jpg,0,0,0,0,0,0,0,0
62626.jpg,0,0,0,0,0,0,0,0
62627.jpg,0,0,0,0,0,0,0,0
62628.jpg,0,0,0,0,0,0,0,0
62629.jpg,0,0,0,0,0,0,0,0
62630.jpg,0,0,0,0,0,0,0,0
62631.jpg,0,0,0,0,0,0,0,0
62632.jpg,0,0,0,0,0,0,0,0
62633.jpg,0,0,0,0,0,0,0,0
62634.jpg,0,0,0,0,0,0,0,0
62635.jpg,0,0,0,0,0,0,0,0
62636.jpg,0,0,0,0,0,0,0,0
62637.jpg,0,0,0,0,0,0,0,0
62638.jpg,0,0,0,0,0,0,0,0
62639.jpg,0,0,0,0,0,0,0,0
62640.jpg,0,0,0,0,0,0,0,0
62641.jpg,0,0,0,0,0,0,0,0
62642.jpg,0,0,0,0,0,0,0,0
62643.jpg,0,0,0,0,0,0,0,0
62644.jpg,0,0,0,0,0,0,0,0
62645.jpg,0,0,0,0,0,0,0,0
62646.jpg,0,0,0,0,0,0,0,0
62647.jpg,0,0,0,0,0,0,0,0
62648.jpg,0,0,0,0,0,0,0,0
62649.jpg,0,0,0,0,0,0,0,0
62650.jpg,0,0,0,0,0,0,0,0
62651.jpg,0,0,0,0,0,0,0,0
62652.jpg,0,0,0,0,0,0,0,0
62653.jpg,0,0,0,0,0,0,0,0
62654.jpg,0,0,0,0,0,0,0,0
62655.jpg,0,0,0,0,0,0,0,0
62656.jpg,0,0,1,0,0,0,0,0
62657.jpg,0,0,1,0,0,0,0,0
62658.jpg,0,0,0,0,0,0,0,0
62659.jpg,0,0,1,0,0,0,0,0
62660.jpg,0,0,1,0,0,0,0,0
62661.jpg,0,0,1,0,0,0,0,0
62662.jpg,0,0,1,0,0,0,0,0
62663.jpg,0,0,1,0,0,0,0,0
62664.jpg,0,0,0,0,0,0,0,0
62665.jpg,0,0,0,0,0,0,0,0
62666.jpg,0,0,1,0,0,0,0,0
62667.jpg,0,0,1,0,0,0,0,0
62668.jpg,0,0,1,0,0,0,0,0
62669.jpg,0,0,1,0,0,0,0,0
62670.jpg,0,0,1,0,0,0,0,0
62671.jpg,0,0,1,0,0,0,0,0
62672.jpg,0,0,1,0,0,0,0,0
62673.jpg,0,0,1,0,0,0,0,0
62674.jpg,0,0,0,0,0,0,0,0
62675.jpg,0,0,0,0,0,0,0,0
62676.jpg,0,0,0,0,0,0,0,0
62677.jpg,1,0,0,0,0,0,0,0
62678.jpg,1,0,0,0,0,0,0,0
62679.jpg,0,0,0,0,0,0,0,0
62680.jpg,0,0,0,0,0,0,0,0
62681.jpg,0,0,0,0,0,0,0,0
62682.jpg,1,0,0,0,0,0,0,0
62683.jpg,0,0,0,0,0,0,0,0
62684.jpg,0,0,0,0,0,0,0,0
62685.jpg,0,0,0,0,0,0,0,0
62686.jpg,0,0,0,0,0,0,0,0
62687.jpg,0,0,0,0,0,0,0,0
62688.jpg,1,0,0,0,0,0,0,0
62689.jpg,0,0,0,0,0,0,0,0
62690.jpg,0,0,0,0,0,0,0,0
62691.jpg,0,0,0,0,0,0,0,0
62692.jpg,1,0,0,0,0,0,0,0
62693.jpg,1,0,0,0,0,0,0,0
62694.jpg,1,0,0,0,0,0,0,0
62695.jpg,1,0,0,0,0,0,0,0
62696.jpg,1,0,0,0,0,0,0,0
62697.jpg,1,0,0,0,0,0,0,0
62698.jpg,1,0,0,0,0,0,0,0
62699.jpg,1,0,0,0,0,0,0,0
62700.jpg,1,0,0,0,0,0,0,0
62701.jpg,1,0,0,0,0,0,0,0
62702.jpg,1,0,0,0,0,0,0,0
62703.jpg,1,0,0,0,0,0,0,0
62704.jpg,1,0,0,0,0,0,0,0
62705.jpg,1,0,0,0,0,0,0,0
62706.jpg,1,0,0,0,0,0,0,0
62707.jpg,1,0,0,0,0,0,0,0
62708.jpg,1,0,0,0,0,0,0,0
62709.jpg,1,0,0,0,0,0,0,0
62710.jpg,1,0,0,0,0,0,0,0
62711.jpg,1,0,0,0,0,0,0,0
62712.jpg,1,0,0,0,0,0,0,0
62713.jpg,1,0,0,0,0,0,0,0
62714.jpg,1,0,0,0,0,0,0,0
62715.jpg,1,0,0,0,0,0,0,0
62716.jpg,1,0,0,0,0,0,0,0
62717.jpg,1,0,0,0,0,0,0,0
62718.jpg,1,0,0,0,0,0,0,0
62719.jpg,1,0,0,0,0,0,0,0
62720.jpg,1,0,0,0,0,0,0,0
62721.jpg,1,0,0,0,0,0,0,0
62722.jpg,1,0,0,0,0,0,0,0
62723.jpg,1,0,0,0,0,0,0,0
62724.jpg,1,0,0,0,0,0,0,0
62725.jpg,1,0,0,0,0,0,0,0
62726.jpg,1,0,0,0,0,0,0,0
62727.jpg,1,0,0,0,0,0,0,0
62728.jpg,1,0,0,0,0,0,0,0
62729.jpg,1,0,0,0,0,0,0,0
62730.jpg,1,0,0,0,0,0,0,0
62731.jpg,1,0,0,0,0,0,0,0
62732.jpg,0,0,0,0,0,0,0,0
62733.jpg,1,0,0,0,0,0,0,0
62734.jpg,0,0,0,0,0,0,0,0
62735.jpg,0,0,0,0,0,0,0,0
62736.jpg,0,0,0,0,0,0,0,0
62737.jpg,0,0,0,0,0,0,0,0
62738.jpg,1,0,0,0,0,0,0,0
62739.jpg,1,0,0,0,0,0,0,0
62740.jpg,1,0,0,0,0,0,0,0
62741.jpg,1,0,0,0,0,0,0,0
62742.jpg,1,0,0,0,0,0,0,0
62743.jpg,0,0,0,0,0,0,0,0
62744.jpg,0,0,0,0,0,0,0,0
62745.jpg,0,0,0,0,0,0,0,0
62746.jpg,0,0,0,0,0,0,0,0
62747.jpg,0,0,0,0,0,0,0,0
62748.jpg,0,0,0,0,0,0,0,0
62749.jpg,0,0,0,0,0,0,0,0
62750.jpg,0,0,0,0,0,0,0,0
62751.jpg,0,0,0,0,0,0,0,0
62752.jpg,1,0,0,0,0,0,0,0
62753.jpg,0,0,0,0,0,0,0,0
62754.jpg,0,0,0,0,0,0,0,0
62755.jpg,0,0,0,0,0,0,0,0
62756.jpg,1,0,0,0,0,0,0,0
62757.jpg,1,0,0,0,0,0,0,0
62758.jpg,0,0,0,0,0,0,0,0
62759.jpg,0,0,0,0,0,0,0,0
62760.jpg,0,0,0,0,0,0,0,0
62761.jpg,0,0,0,0,0,0,0,0
62762.jpg,0,0,0,0,0,0,0,0
62763.jpg,0,0,0,0,0,0,0,0
62764.jpg,0,0,0,0,0,0,0,0
62765.jpg,0,0,0,0,0,0,0,0
62766.jpg,0,0,0,0,0,0,0,0
62767.jpg,0,0,0,0,0,0,0,0
62768.jpg,0,0,0,0,0,0,0,0
62769.jpg,0,0,0,0,0,0,0,0
62770.jpg,0,0,0,0,0,0,0,0
62771.jpg,0,0,0,0,0,0,0,0
62772.jpg,0,0,0,0,0,0,0,0
62773.jpg,0,0,0,0,0,0,0,0
62774.jpg,0,0,1,0,0,0,0,0
62775.jpg,0,0,1,0,0,0,0,0
62776.jpg,0,0,1,0,0,0,0,0
62777.jpg,0,0,1,0,0,0,0,0
62778.jpg,0,0,0,0,0,0,0,0
62779.jpg,0,0,0,0,0,0,0,0
62780.jpg,0,0,0,0,0,0,0,0
62781.jpg,0,0,1,0,0,0,0,0
62782.jpg,0,0,1,0,0,0,0,0
62783.jpg,0,0,0,0,0,0,0,0
62784.jpg,0,0,1,0,0,0,0,0
62785.jpg,0,0,1,0,0,0,0,0
62786.jpg,0,0,0,0,0,0,0,0
62787.jpg,0,0,0,0,0,0,0,0
62788.jpg,0,0,1,0,0,0,0,0
62789.jpg,0,0,0,0,0,0,0,0
62790.jpg,0,0,0,0,0,0,0,0
62791.jpg,0,0,0,0,0,0,0,0
62792.jpg,0,0,0,0,0,0,0,0
62793.jpg,0,0,0,0,0,0,0,0
62794.jpg,0,0,0,0,0,0,0,0
62795.jpg,0,0,0,0,0,0,0,0
62796.jpg,0,0,1,0,0,0,0,0
62797.jpg,0,0,1,0,0,0,0,0
62798.jpg,0,0,0,0,0,0,0,0
62799.jpg,0,0,0,0,0,0,0,0
62800.jpg,0,0,0,0,0,0,0,0
62801.jpg,0,0,1,0,0,0,0,0
62802.jpg,0,0,0,0,0,0,0,0
62803.jpg,0,0,0,0,0,0,0,0
62804.jpg,0,0,0,0,0,0,0,0
62805.jpg,0,0,0,0,0,0,0,0
62806.jpg,0,0,0,0,0,0,0,0
62807.jpg,0,0,1,0,0,0,0,0
62808.jpg,0,0,0,0,0,0,0,0
62809.jpg,0,0,1,0,0,0,0,0
62810.jpg,0,0,1,0,0,0,0,0
62811.jpg,0,0,1,0,0,0,0,0
62812.jpg,0,0,1,0,0,0,0,0
62813.jpg,0,0,1,0,0,0,0,0
62814.jpg,0,0,1,0,0,0,0,0
62815.jpg,0,0,1,0,0,0,0,0
62816.jpg,0,0,0,0,0,0,0,0
62817.jpg,0,0,0,0,0,0,0,0
62818.jpg,0,0,0,0,0,0,0,0
62819.jpg,0,0,0,0,0,0,0,0
62820.jpg,0,0,0,0,0,0,0,0
62821.jpg,0,0,1,0,0,0,0,0
62822.jpg,0,0,1,0,0,0,0,0
62823.jpg,0,0,1,0,0,0,0,0
62824.jpg,0,0,1,0,0,0,0,0
62825.jpg,0,0,1,0,0,0,0,0
62826.jpg,0,0,1,0,0,0,0,0
62827.jpg,0,0,1,0,0,0,0,0
62828.jpg,0,0,1,0,0,0,0,0
62829.jpg,0,0,1,0,0,0,0,0
62830.jpg,0,0,1,0,0,0,0,0
62831.jpg,0,0,1,0,0,0,0,0
62832.jpg,0,0,1,0,0,0,0,0
62833.jpg,0,0,1,0,0,0,0,0
62834.jpg,0,0,1,0,0,0,0,0
62835.jpg,0,0,1,0,0,0,0,0
62836.jpg,0,0,1,0,0,0,0,0
62837.jpg,0,0,1,0,0,0,0,0
62838.jpg,0,0,1,0,0,0,0,0
62839.jpg,0,0,1,0,0,0,0,0
62840.jpg,0,0,1,0,0,0,0,0
62841.jpg,0,0,0,0,0,0,0,0
62842.jpg,0,0,1,0,0,0,0,0
62843.jpg,0,0,1,0,0,0,0,0
62844.jpg,0,0,1,0,0,0,0,0
62845.jpg,0,0,1,0,0,0,0,0
62846.jpg,0,0,1,0,0,0,0,0
62847.jpg,0,0,1,0,0,0,0,0
62848.jpg,0,0,0,0,0,0,0,0
62849.jpg,0,0,0,0,0,0,0,0
62850.jpg,0,0,0,0,0,0,0,0
62851.jpg,0,0,0,0,0,0,0,0
62852.jpg,0,0,0,0,0,0,0,0
62853.jpg,0,0,0,0,0,0,0,0
62854.jpg,0,0,0,0,0,0,0,0
62855.jpg,0,0,1,0,0,0,0,0
62856.jpg,0,0,1,0,0,0,0,0
62857.jpg,0,0,1,0,0,0,0,0
62858.jpg,0,0,1,0,0,0,0,0
62859.jpg,0,0,0,0,0,0,0,0
62860.jpg,0,0,0,0,0,0,0,0
62861.jpg,0,0,0,0,0,0,0,0
62862.jpg,0,0,0,0,0,0,0,0
62863.jpg,0,0,0,0,0,0,0,0
62864.jpg,0,0,0,0,0,0,0,0
62865.jpg,0,0,0,0,0,0,0,0
62866.jpg,0,0,0,0,0,0,0,0
62867.jpg,0,0,0,0,0,0,0,0
62868.jpg,0,0,0,0,0,0,0,0
62869.jpg,0,0,0,0,0,0,0,0
62870.jpg,0,0,0,0,0,0,0,0
62871.jpg,0,0,0,0,0,0,0,0
62872.jpg,0,0,0,0,0,0,0,0
62873.jpg,0,0,0,0,0,0,0,0
62874.jpg,0,0,0,0,0,0,0,0
62875.jpg,0,0,0,0,0,0,0,0
62876.jpg,0,0,0,0,0,0,0,0
62877.jpg,0,0,0,0,0,0,0,0
62878.jpg,0,0,0,0,0,0,0,0
62879.jpg,0,0,0,0,0,0,0,0
62880.jpg,0,0,0,0,0,0,0,0
62881.jpg,0,0,0,0,0,0,0,0
62882.jpg,0,0,0,0,0,0,0,0
62883.jpg,0,0,0,0,0,0,0,0
62884.jpg,0,0,0,0,0,0,0,0
62885.jpg,0,0,0,0,0,0,0,0
62886.jpg,0,0,0,0,0,0,0,0
62887.jpg,0,0,0,0,0,0,0,0
62888.jpg,0,0,0,0,0,0,0,0
62889.jpg,0,0,0,0,0,0,0,0
62890.jpg,0,0,0,0,0,0,0,0
62891.jpg,0,0,0,0,0,0,0,0
62892.jpg,0,0,0,0,0,0,0,0
62893.jpg,0,0,0,0,0,0,0,0
62894.jpg,0,0,0,0,0,0,0,0
62895.jpg,0,0,0,0,0,0,0,0
62896.jpg,0,0,0,0,0,0,0,0
62897.jpg,0,0,0,0,0,0,0,0
62898.jpg,0,0,0,0,0,0,0,0
62899.jpg,0,0,0,0,0,0,0,0
62900.jpg,0,0,0,0,0,0,0,0
62901.jpg,0,0,0,0,0,0,0,0
62902.jpg,0,0,0,0,0,0,0,0
62903.jpg,0,0,0,0,0,0,0,0
62904.jpg,0,0,0,0,0,0,0,0
62905.jpg,0,0,0,0,0,0,0,0
62906.jpg,0,0,0,0,0,0,0,0
62907.jpg,0,0,0,0,0,0,0,0
62908.jpg,0,0,1,0,0,0,0,0
62909.jpg,0,0,0,0,0,0,0,0
62910.jpg,0,0,0,0,0,0,0,0
62911.jpg,0,0,1,0,0,0,0,0
62912.jpg,0,0,0,0,0,0,0,0
62913.jpg,0,0,0,0,0,0,0,0
62914.jpg,0,0,0,0,0,0,0,0
62915.jpg,0,0,0,0,0,0,0,0
62916.jpg,0,0,0,0,0,0,0,0
62917.jpg,0,0,0,0,0,0,0,0
62918.jpg,0,0,1,0,0,0,0,0
62919.jpg,0,0,0,0,0,0,0,0
62920.jpg,0,0,0,0,0,0,0,0
62921.jpg,0,0,0,0,0,0,0,0
62922.jpg,0,0,0,0,0,0,0,0
62923.jpg,0,0,1,0,0,0,0,0
62924.jpg,0,0,1,0,0,0,0,0
62925.jpg,0,0,1,0,0,0,0,0
62926.jpg,0,0,0,0,0,0,0,0
62927.jpg,0,0,0,0,0,0,0,0
62928.jpg,0,0,0,0,0,0,0,0
62929.jpg,0,0,0,0,0,0,0,0
62930.jpg,0,0,0,0,0,0,0,0
62931.jpg,0,0,0,0,0,0,0,0
62932.jpg,0,0,0,0,0,0,0,0
62933.jpg,0,0,0,0,0,0,0,0
62934.jpg,0,0,0,0,0,0,0,0
62935.jpg,0,0,0,0,0,0,0,0
62936.jpg,0,0,1,0,0,0,0,0
62937.jpg,0,0,1,0,0,0,0,0
62938.jpg,0,0,0,0,0,0,0,0
62939.jpg,0,0,0,0,0,0,0,0
62940.jpg,0,0,0,0,0,0,0,0
62941.jpg,0,0,0,0,0,0,0,0
62942.jpg,0,0,0,0,0,0,0,0
62943.jpg,0,0,0,0,0,0,0,0
62944.jpg,0,0,0,0,0,0,0,0
62945.jpg,0,0,0,0,0,0,0,0
62946.jpg,0,0,0,0,0,0,0,0
62947.jpg,0,0,0,0,0,0,0,0
62948.jpg,0,0,0,0,0,0,0,0
62949.jpg,0,0,0,0,0,0,0,0
62950.jpg,0,0,1,0,0,0,0,0
62951.jpg,0,0,0,0,0,0,0,0
62952.jpg,0,0,0,0,0,0,0,0
62953.jpg,0,0,0,0,0,0,0,0
62954.jpg,0,0,0,0,0,0,0,0
62955.jpg,0,0,0,0,0,0,0,0
62956.jpg,1,0,0,0,0,0,0,0
62957.jpg,1,0,0,0,0,0,0,0
62958.jpg,1,0,0,0,0,0,0,0
62959.jpg,1,0,0,0,0,0,0,0
62960.jpg,1,0,0,0,0,0,0,0
62961.jpg,1,0,0,0,0,0,0,0
62962.jpg,1,0,0,0,0,0,0,0
62963.jpg,1,0,0,0,0,0,0,0
62964.jpg,1,0,0,0,0,0,0,0
62965.jpg,1,0,0,0,0,0,0,0
62966.jpg,0,0,0,0,0,0,0,0
62967.jpg,0,0,0,0,0,0,0,0
62968.jpg,1,0,0,0,0,0,0,0
62969.jpg,1,0,0,0,0,0,0,0
62970.jpg,1,0,0,0,0,0,0,0
62971.jpg,0,0,0,0,0,0,0,0
62972.jpg,0,0,0,0,0,0,0,0
62973.jpg,0,0,0,0,0,0,0,0
62974.jpg,1,0,0,0,0,0,0,0
62975.jpg,0,0,0,0,0,0,0,0
62976.jpg,0,0,0,0,0,0,0,0
